개방자치단체코드,관리번호,안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치연도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3370000,202333700000900018,IP비상벨-030호,방범용,가로변,월드컵대로58번길 8(럭스컴 앞 사거리),부산광역시 연제구 월드컵대로58번길 8 (연산동),부산광역시 연제구 연산동 686-1,35.17973911,129.0850022,양방향,Y,N,N,CCTV,2021,2022-05-31,Y,연제구 도시안전과,051-665-4647,2023-04-30,U,2026-05-15 03:03:03,2026-05-14 14:14:52
3370000,202333700000900032,IP비상벨-016호,방범용,가로변,월드컵대로10번길 5(차차차 노래연습장),부산광역시 연제구 월드컵대로10번길 5 (연산동),부산광역시 연제구 연산동 683-18,35.17582338,129.0866258,양방향,Y,N,N,CCTV,2020,2022-05-31,Y,연제구 도시안전과,051-665-4647,2023-04-30,U,2026-05-15 03:03:03,2026-05-14 14:30:46
3370000,202333700000900040,IP비상벨-008호,방범용,가로변,중앙대로1056번길 17(하이트빌 A동 앞),부산광역시 연제구 중앙대로1056번길 17 (연산동),부산광역시 연제구 연산동 1310-2,35.18241724,129.0800362,양방향,Y,N,N,CCTV,2019,2022-05-31,Y,연제구 도시안전과,051-665-4647,2023-04-30,U,2026-05-15 03:03:03,2026-05-14 14:36:17
3370000,202333700000900007,온천천5호,방범용,화장실,온천천(관리사무소),부산광역시 연제구 온천천남로 39(맞은편),부산광역시 연제구 연산1동 503-1,35.192483,129.095115,양방향,Y,N,N,없음,2022,2022-01-28,Y,온천천관리사무소,051-665-4981,2023-04-30,I,2026-05-15 18:45:46,2023-05-08 09:34:21
3370000,202333700000900027,IP비상벨-021호,방범용,가로변,거제천로258번길 25(연서초 앞),부산광역시 연제구 거제천로258번길 25 (연산동),부산광역시 연제구 연산동 583-5,35.190986,129.085389,양방향,Y,N,N,CCTV,2020,2022-05-31,Y,연제구 도시안전과,051-665-4647,2023-04-30,U,2026-05-15 03:03:03,2026-05-14 14:26:57
3370000,202333700000900011,IP비상벨-037호,방범용,가로변,거제대로178번길 13(닥터메포츠 인근 삼거리),부산광역시 연제구 거제대로178번길 13 (거제동),부산광역시 연제구 거제동 840-4,35.18401416,129.0716178,양방향,Y,N,N,CCTV,2021,2022-05-31,Y,연제구 도시안전과,051-665-4647,2023-04-30,U,2026-05-15 03:03:03,2026-05-14 14:12:12
3370000,202333700000900010,IP비상벨-038호,방범용,가로변,해맞이로 69(삼성약국 앞 사거리),부산광역시 연제구 해맞이로 69 (거제동),부산광역시 연제구 거제동 676-317,35.18049839,129.068302,양방향,Y,N,N,CCTV,2021,2022-05-31,Y,연제구 도시안전과,051-665-4647,2023-04-30,U,2026-05-15 03:03:03,2026-05-14 14:11:00
3370000,202333700000900033,IP비상벨-015호,방범용,가로변,중앙천로 77-5(물꽁아구찜 앞),부산광역시 연제구 중앙천로 77-5 (연산동),부산광역시 연제구 연산동 1320-72,35.180960,129.079675,양방향,Y,N,N,CCTV,2020,2022-05-31,Y,연제구 도시안전과,051-665-4647,2023-04-30,U,2026-05-15 03:03:03,2026-05-14 14:31:49
3370000,202333700000900002,연제문화1호,방범용,화장실,연제문화체육공원,부산광역시 연제구 고분로68번길 29 (연산동),부산광역시 연제구 연산동 952-46,35.185066,129.090642,양방향,Y,N,N,없음,2016,2025-07-01,Y,연제구 문화체육과,051-665-4125,2025-07-01,U,2026-05-16 03:03:03,2026-05-15 10:17:20
3370000,202533700000900004,IP비상벨-044호,방범용,가로변,연산동 산161-1,부산광역시 연제구 금련로38번가길 26 (연산동),부산광역시 연제구 연산동 1824-62,35.1684151,129.0949608,양방향,Y,N,N,,2023,2025-10-31,Y,연제구 도시안전과,051-665-4647,2025-10-31,I,2026-05-15 18:45:46,2025-10-31 10:19:50
3370000,202333700000900042,IP비상벨-006호,방범용,가로변,쌍미천로7번길 58-1(삼정탕 뒷편),부산광역시 연제구 쌍미천로7번길 58-1 (연산동),부산광역시 연제구 연산동 1881-3,35.17568673,129.0896793,양방향,Y,N,N,CCTV,2019,2022-05-31,Y,연제구 도시안전과,051-665-4647,2023-04-30,U,2026-05-15 03:03:03,2026-05-14 14:37:13
3380000,202433800000900027,7,방범용,화장실,수변공원 제2공중화장실,부산광역시 수영구 민락수변로 219,,35.155559,129.134381,양방향,Y,N,N,경보등+경보음,2014,2023-12-29,Y,수영구청 자원순환과,051-610-4445,2024-06-30,I,2026-05-15 18:45:46,2024-07-19 13:23:11
3380000,202433800000900019,14,방범용,화장실,광안3동 간이화장실,부산광역시 수영구 광안동 산8-18,,35.16702,129.1074,양방향,Y,N,N,경보등+경보음,2023,2023-12-29,Y,수영구청 자원순환과,051-610-4445,2024-06-30,I,2026-05-15 18:45:46,2024-07-19 13:23:11
3380000,202433800000900031,11,방범용,화장실,팔도야시장 공중화장실,부산광역시 수영구 수영성로 28-5,,35.170595,129.116891,양방향,Y,N,N,경보등+경보음,2018,2023-12-29,Y,수영구청 자원순환과,051-610-4445,2024-06-30,I,2026-05-15 18:45:46,2024-07-19 13:23:11
3380000,202433800000900021,1,방범용,화장실,해양레포츠센터 공중화장실,부산광역시 수영구 광안해변로54번길 222,,35.146257,129.115381,양방향,Y,N,N,경보등+경보음,2018,2023-12-29,Y,수영구청 자원순환과,051-610-4445,2024-06-30,I,2026-05-15 18:45:46,2024-07-19 13:23:11
3380000,202433800000900022,2,방범용,화장실,광안리해변 공중화장실,부산광역시 수영구 광안해변로 138,,35.147143,129.114498,양방향,Y,N,N,경보등+경보음,2017,2023-12-29,Y,수영구청 자원순환과,051-610-4445,2024-06-30,I,2026-05-15 18:45:46,2024-07-19 13:23:11
3380000,202433800000900020,13,방범용,화장실,금련산 제1호 간이화장실,부산광역시 수영구 남천동 산26-1,,35.14928,129.1055,양방향,Y,N,N,경보등+경보음,2023,2023-12-29,Y,수영구청 자원순환과,051-610-4445,2024-06-30,I,2026-05-15 18:45:46,2024-07-19 13:23:11
3380000,202433800000900026,6,방범용,화장실,수변공원 제1공중화장실,부산광역시 수영구 민락수변로 95,,35.155038,129.130983,양방향,Y,N,N,경보등+경보음,2017,2023-12-29,Y,수영구청 자원순환과,051-610-4445,2024-06-30,I,2026-05-15 18:45:46,2024-07-19 13:23:11
3380000,202433800000900033,17,방범용,화장실,금련산 제2호 간이화장실,부산광역시 수영구 황령산로128,,35.14952,129.1046,양방향,Y,N,N,경보등+경보음,2018,2023-12-29,Y,수영구청 자원순환과,051-610-4445,2024-06-30,I,2026-05-15 18:45:46,2024-07-19 13:23:11
3380000,202433800000900028,8,방범용,화장실,수영사적공원 공중화장실,부산광역시 수영구 수영성로 43,,35.171245,129.113986,양방향,Y,N,N,경보등+경보음,2014,2023-12-29,Y,수영구청 자원순환과,051-610-4445,2024-06-30,I,2026-05-15 18:45:46,2024-07-19 13:23:11
3380000,202433800000900032,12,방범용,화장실,삼익비치타운 노인정,부산광역시 수영구 광안해변로 100,,35.140041,129.116653,양방향,Y,N,N,경보등+경보음,2018,2023-12-29,Y,수영구청 자원순환과,051-610-4445,2024-06-30,I,2026-05-15 18:45:46,2024-07-19 13:23:11
3380000,202433800000900018,15,방범용,화장실,광안4동 간이화장실,부산광역시 수영구 광안동 산33-3,,35.15888,129.1045,양방향,Y,N,N,경보등+경보음,2023,2023-12-29,Y,수영구청 자원순환과,051-610-4445,2024-06-30,I,2026-05-15 18:45:46,2024-07-19 13:23:11
3380000,202433800000900025,5,방범용,화장실,민락해변공원 공중화장실,부산광역시 수영구 민락동 181-78 내,,35.15443,129.123843,양방향,Y,N,N,경보등+경보음,2017,2023-12-29,Y,수영구청 자원순환과,051-610-4445,2024-06-30,I,2026-05-15 18:45:46,2024-07-19 13:23:11
3380000,202433800000900024,4,방범용,화장실,생활문화센터지하 공중화장실,부산광역시 수영구 광안해변로 219,,35.153914,129.118557,양방향,Y,N,N,경보등+경보음,2017,2023-12-29,Y,수영구청 자원순환과,051-610-4445,2024-06-30,I,2026-05-15 18:45:46,2024-07-19 13:23:11
3380000,202433800000900023,3,방범용,화장실,소라화장실,부산광역시 수영구 남천바다로33번길 77,,35.1515313,129.1161368,양방향,Y,N,N,경보등+경보음,2017,2023-12-29,Y,수영구청 자원순환과,051-610-4445,2024-06-30,I,2026-05-15 18:45:46,2024-07-19 13:23:11
3380000,202433800000900029,9,방범용,화장실,수영팔도상가시장 공중화장실,부산광역시 수영구 수영로725번길 20-8,,35.169158,129.117665,양방향,Y,N,N,경보등+경보음,2018,2023-12-29,Y,수영구청 자원순환과,051-610-4445,2024-06-30,I,2026-05-15 18:45:46,2024-07-19 13:23:11
3380000,202433800000900017,16,방범용,화장실,금련산 전망대 간이화장실,부산광역시 수영구 광안동 산39,,35.15893,129.097,양방향,Y,N,N,경보등+경보음,2023,2023-12-29,Y,수영구청 자원순환과,051-610-4445,2024-06-30,I,2026-05-15 18:45:46,2024-07-19 13:23:11
3380000,202433800000900030,10,방범용,화장실,수영강변로 공중화장실,부산광역시 수영구 망미동 985,,35.172905,129.12103,양방향,Y,N,N,경보등+경보음,2017,2023-12-29,Y,수영구청 자원순환과,051-610-4445,2024-06-30,I,2026-05-15 18:45:46,2024-07-19 13:23:11
3400000,202634000000900096,1010,방범용,기타,좌광천 산책로 달산교(북쪽),부산광역시 기장군 정관읍 달산리 1249,부산광역시 기장군 정관읍 달산리 1249,35.3205681,129.1880551,양방향,N,N,Y,경보음+CCTV,2015,2018-06-25,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900034,1073,방범용,기타,신혼희망타운아파트 공원(2)_회1,부산광역시 기장군 기장읍 청강리 350,부산광역시 기장군 기장읍 청강리 350,35.233756,129.220287,양방향,N,N,Y,경보음+CCTV,2021,2021-12-31,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900035,1072,방범용,기타,신혼희망타운아파트 공원(2)_회1,부산광역시 기장군 기장읍 청강리 350,부산광역시 기장군 기장읍 청강리 350,35.233599,129.219575,양방향,N,N,Y,경보음+CCTV,2021,2021-12-31,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900036,1071,방범용,기타,신혼희망타운아파트 공원(1)_회1,부산광역시 기장군 기장읍 청강리 348-2,부산광역시 기장군 기장읍 청강리 348-2,35.232901,129.219277,양방향,N,N,Y,경보음+CCTV,2021,2021-12-31,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900044,1063,방범용,공원,개나리공원,부산광역시 기장군 기장읍 청강리 295,부산광역시 기장군 기장읍 청강리 295,35.2376151,129.2176231,양방향,N,N,Y,경보음+CCTV,2021,2021-03-25,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900050,1057,방범용,기타,삼성숲공원,부산광역시 기장군 일광면 삼성리 372,부산광역시 기장군 일광면 삼성리 372,35.263727,129.222449,양방향,N,N,Y,경보음+CCTV,2020,2020-03-10,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900103,1003,방범용,기타,좌광천 산책로 용수교(북쪽),부산광역시 기장군 정관읍 용수리 1368,부산광역시 기장군 정관읍 용수리 1368,35.3318291,129.1707781,양방향,N,N,Y,경보음+CCTV,2015,2018-06-25,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900054,1053,방범용,기타,부전아파트 104동 앞,부산광역시 기장군 기장읍 차성동로172번길 15,부산광역시 기장군 기장읍 교리 360-1,35.25327949,129.2188015,양방향,N,N,Y,경보음+CCTV,2019,2019-09-14,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900063,1044,방범용,기타,두호마을 버스 회차장 앞,부산광역시 기장군 기장읍 두호길 22,부산광역시 기장군 기장읍 죽성리 234-6,35.24118268,129.2461555,양방향,N,N,Y,경보음+CCTV,2018,2018-06-25,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900064,1043,방범용,기타,일광대복집,부산광역시 기장군 일광면 일광로 111,부산광역시 기장군 일광면 삼성리 26-3,35.26630821,129.2333699,양방향,N,N,Y,경보음+CCTV,2017,2018-06-25,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900066,1040,방범용,공원,윗골공원,부산광역시 기장군 정관읍 정관8로 11,부산광역시 기장군 정관읍 매학리 709,35.32390107,129.1776117,양방향,N,N,Y,경보음+CCTV,2017,2018-06-25,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900074,1032,방범용,기타,신정초교 앞 교차로,부산광역시 기장군 정관읍 정관로 460,부산광역시 기장군 정관읍 용수리 1358,35.32865722,129.1676847,양방향,N,N,Y,경보음+CCTV,2017,2018-06-25,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900077,1029,방범용,기타,대청초등학교 주변,부산광역시 기장군 기장읍 차성서로 28,부산광역시 기장군 기장읍 대라리 184-6,35.23580393,129.2107864,양방향,N,N,Y,경보음+CCTV,2017,2018-06-25,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900080,1026,방범용,기타,기장초교,부산광역시 기장군 기장읍 읍내로 71,부산광역시 기장군 기장읍 동부리 305-1,35.2453632,129.2122729,양방향,N,N,Y,경보음+CCTV,2017,2018-06-25,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900089,1017,방범용,기타,일광초등학교,부산광역시 기장군 일광면 이화로 147,부산광역시 기장군 일광면 화전리 111,35.27950231,129.2317103,양방향,N,N,Y,경보음+CCTV,2016,2018-06-25,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900095,1011,방범용,기타,좌광천 산책로 달산교(남쪽),부산광역시 기장군 정관읍 달산리 1249,부산광역시 기장군 정관읍 달산리 1249,35.3198651,129.1883741,양방향,N,N,Y,경보음+CCTV,2015,2018-06-25,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900102,1004,방범용,기타,좌광천 산책로 평전교,부산광역시 기장군 정관읍 용수리 1325,부산광역시 기장군 정관읍 용수리 1325,35.3274131,129.1721601,양방향,N,N,Y,경보음+CCTV,2015,2018-06-25,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900105,1001,방범용,기타,좌광천 산책로 모전교(남쪽),부산광역시 기장군 정관읍 모전리 761,부산광역시 기장군 정관읍 모전리 761,35.3331531,129.1704261,양방향,N,N,Y,경보음+CCTV,2015,2018-06-25,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900029,1078,방범용,기타,공원관리-0080(새마을공원_회1),부산광역시 기장군기장읍 동부리 148-4,부산광역시 기장군기장읍 동부리 148-4,35.24553,129.21811,양방향,N,N,Y,경보음+CCTV,2022,2022-06-15,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900003,1104,방범용,기타,비둘기공원,부산광역시 기장군 기장읍 동부리 138,부산광역시 기장군 기장읍 동부리 138,35.2477281,129.2152741,양방향,N,N,Y,경보음+CCTV,2025,2025-02-26,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900007,1100,방범용,기타,부산장안지구(9),부산광역시 기장군 장안읍 좌천리 산 45-15,부산광역시 기장군 장안읍 좌천리 산 45-15,35.31531,129.23812,양방향,N,N,Y,경보음+CCTV,2024,2024-09-02,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900010,1097,방범용,기타,부산장안지구(6),부산광역시 기장군 장안읍 좌천리 산 24-11,부산광역시 기장군 장안읍 좌천리 산 24-11,35.31707,129.237,양방향,N,N,Y,경보음+CCTV,2024,2024-09-02,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900020,1087,방범용,기타,옥정사 입구 등산로,부산광역시 기장군 일광읍 원리 705-11,부산광역시 기장군 일광읍 원리 705-11,35.311909,129.2215,양방향,N,N,Y,경보음+CCTV,2024,2024-02-22,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900022,1085,방범용,기타,일광이천생태공원,부산광역시 기장군 일광읍 이천리 692,부산광역시 기장군 일광읍 이천리 692,35.27124,129.23563,양방향,N,N,Y,경보음+CCTV,2023,2023-06-12,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900040,1067,방범용,기타,병산저수지_13,부산광역시 기장군 정관읍 병산리 597-6,부산광역시 기장군 정관읍 병산리 597-6,35.344143,129.182574,양방향,N,N,Y,경보음+CCTV,2021,2021-12-31,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900071,1035,방범용,기타,신진초등학교 옆,부산광역시 기장군 철마면 고촌로28번길 6,부산광역시 기장군 철마면 고촌리 656,35.23999191,129.1712047,양방향,N,N,Y,경보음+CCTV,2017,2018-06-25,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900079,1027,방범용,기타,내리초등학교,부산광역시 기장군 기장읍 소정안길 50,부산광역시 기장군 기장읍 내리 772,35.20576309,129.2055052,양방향,N,N,Y,경보음+CCTV,2017,2018-06-25,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900092,1014,방범용,기타,대변초등학교,부산광역시 기장군 기장읍 기장해안로 581,부산광역시 기장군 기장읍 대변리 443-13,35.22485387,129.2278623,양방향,N,N,Y,경보음+CCTV,2016,2018-06-25,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900104,1002,방범용,기타,좌광천 산책로 용수교(남쪽),부산광역시 기장군 정관읍 용수리 1368,부산광역시 기장군 정관읍 용수리 1368,35.3303771,129.1708501,양방향,N,N,Y,경보음+CCTV,2015,2018-06-25,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900014,1093,방범용,기타,부산장안지구(2),부산광역시 기장군 장안읍 좌동리 468,부산광역시 기장군 장안읍 좌동리 468,35.32059,129.23916,양방향,N,N,Y,경보음+CCTV,2024,2024-09-02,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900015,1092,방범용,기타,부산장안지구(1),부산광역시 기장군 장안읍 좌천리 483-2,부산광역시 기장군 장안읍 좌천리 483-2,35.32087,129.23782,양방향,N,N,Y,경보음+CCTV,2024,2024-09-02,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900021,1086,방범용,기타,희망공원,부산광역시 기장군 기장읍 교리 366,부산광역시 기장군 기장읍 교리 366,35.2533131,129.2132871,양방향,N,N,Y,경보음+CCTV,2023,2023-06-12,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900041,1066,방범용,기타,평거요양병원 앞 삼거리,부산광역시 기장군 기장읍 대라리 169-7,부산 광역시 기장군 기장읍 대라리 169-7,35.23704,129.21638,양방향,N,N,Y,경보음+CCTV,2021,2021-03-25,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900049,1058,방범용,기타,경주박가국밥 앞,부산광역시 기장군 정관읍 구연로2로 18,부산광역시 기장군 정관읍 매학리 761-15,35.32011155,129.181477,양방향,N,N,Y,경보음+CCTV,2020,2020-03-10,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900051,1056,방범용,공원,횡계공원,부산광역시 기장군 일광면 삼성리 산33-4,부산광역시 기장군 일광면 삼성리 산33-4,35.26991,129.222323,양방향,N,N,Y,경보음+CCTV,2020,2020-03-10,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900062,1045,방범용,기타,죽성 드림세트장 앞,부산광역시 기장군 기장읍 죽성로 29,부산광역시 기장군 기장읍 죽성리 134-7,35.2410651,129.2481371,양방향,N,N,Y,경보음+CCTV,2018,2018-06-25,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900078,1028,방범용,기타,달산초등학교,부산광역시 기장군 정관읍 정관로 674,부산광역시 기장군 정관읍 달산리 1204,35.31946023,129.1875988,양방향,N,N,Y,경보음+CCTV,2017,2018-06-25,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900090,1016,방범용,기타,칠암어린이집,부산광역시 기장군 일광면 박영준길 18,부산광역시 기장군 일광면 칠암리 145-2,35.29907947,129.2564867,양방향,N,N,Y,경보음+CCTV,2016,2018-06-25,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900028,1079,방범용,기타,민들레공원,부산광역시 기장군 기장읍 대라리 182,부산광역시 기장군 기장읍 대라리 182,35.2357511,129.2120781,양방향,N,N,Y,경보음+CCTV,2022,2022-06-15,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900001,1106,방범용,기타,신명마을 안 삼거리,부산광역시 기장군 장안읍 명례리 633-5,부산광역시 기장군 장안읍 명례리 633-5,35.3849391,129.2628921,양방향,N,N,Y,경보음+CCTV,2025,2025-02-26,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900004,1103,방범용,기타,황학대 앞,부산광역시 기장군 기장읍 죽성리 30-35,부산광역시 기장군 기장읍 죽성리 30-35,35.242117,129.24712,양방향,N,N,Y,경보음+CCTV,2025,2025-02-26,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900027,1080,방범용,기타,병산저수지_10(고정),부산광역시 기장군 정관읍 병산리 597-6,부산광역시 기장군 정관읍 병산리 597-6,35.345219,129.18476,양방향,N,N,Y,경보음+CCTV,2022,2022-07-31,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900002,1105,방범용,기타,달음산등산로 입구,부산광역시 기장군 정관읍 달산리 399-8,부산광역시 기장군 정관읍 달산리 399-8,35.240715,129.222751,양방향,N,N,Y,경보음+CCTV,2025,2025-02-26,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900008,1099,방범용,기타,부산장안지구(8),부산광역시 기장군 장안읍 좌천리 산 24-7,부산광역시 기장군 장안읍 좌천리 산 24-7,35.3156,129.23754,양방향,N,N,Y,경보음+CCTV,2024,2024-09-02,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900026,1081,방범용,기타,병산저수지_10(고정),부산광역시 기장군 정관읍 병산리 597-6,부산광역시 기장군 정관읍 병산리 597-6,35.345219,129.18476,양방향,N,N,Y,경보음+CCTV,2022,2022-07-31,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900012,1095,방범용,기타,부산장안지구(4),부산광역시 기장군 장안읍 좌천리 453,부산광역시 기장군 장안읍 좌천리 453,35.31821,129.23781,양방향,N,N,Y,경보음+CCTV,2024,2024-09-02,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900023,1084,방범용,기타,별님공원,부산광역시 기장군 일광읍 삼성리 47-2,부산광역시 기장군 일광읍 삼성리 47-2,35.2647731,129.2348641,양방향,N,N,Y,경보음+CCTV,2023,2023-06-12,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900030,1077,방범용,기타,용소웰빙공원 전망대,부산광역시 기장군기장읍 서부리 산5-3,부산광역시 기장군기장읍 서부리 산5-3,35.2463641,129.2052251,양방향,N,N,Y,경보음+CCTV,2022,2022-06-15,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900032,1075,방범용,기타,조은자연어린이집,부산광역시 기장군정관읍 용수리 1070-2,부산광역시 기장군정관읍 용수리 1070-2,35.3330541,129.1724851,양방향,N,N,Y,경보음+CCTV,2022,2022-06-15,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900005,1102,방범용,기타,오랑대 화장실 앞,부산광역시 기장군 기장읍 연화리 483-1,부산광역시 기장군 기장읍 연화리 483-1,35.205092,129.22729,양방향,N,N,Y,경보음+CCTV,2025,2025-02-26,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900006,1101,방범용,기타,부산장안지구(10),부산광역시 기장군 장안읍 좌천리 510-312,부산광역시 기장군 장안읍 좌천리 510-312,35.31434,129.23815,양방향,N,N,Y,경보음+CCTV,2024,2024-09-02,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900009,1098,방범용,기타,부산장안지구(7),부산광역시 기장군 장안읍 좌천리 419-1,부산광역시 기장군 장안읍 좌천리 419-1,35.3164,129.23738,양방향,N,N,Y,경보음+CCTV,2024,2024-09-02,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
3400000,202634000000900013,1094,방범용,기타,부산장안지구(3),부산광역시 기장군 장안읍 좌천리 436-6,부산광역시 기장군 장안읍 좌천리 436-6,35.31992,129.23698,양방향,N,N,Y,경보음+CCTV,2024,2024-09-02,Y,부산광역시 기장군청,051-709-5421,2026-05-07,I,2026-05-15 18:45:46,2026-05-07 10:16:08
