개방자치단체코드,관리번호,자전거보관소명,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,보관대수,설치연도,설치형태,차양막설치여부,공기주입기비치여부,공기주입기유형명,수리대설치여부,관리기관전화번호,관리기관명,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3360000,202433600000300077,강서구-75,부산광역시 강서구 신호산단3로 73,부산광역시 강서구 신호동 205-2,35.088868,128.881366,10,,거치형,Y,N,,N,051-970-4556,부산광역시 강서구청,2024-07-15,I,2026-05-15 18:45:05,2024-07-15 20:11:41
3360000,202533600000300037,강서구-52,부산광역시 강서구 명지새동네길1번길 2,부산광역시 강서구 명지동 3211-7,35.108683,128.930988,18,,거치형,Y,N,,N,051-970-4556,부산광역시 강서구청,2025-11-13,I,2026-05-15 18:45:05,2025-11-14 09:11:42
3360000,202533600000300053,강서구-36,부산광역시 강서구 공항로339번길 6,부산광역시 강서구 대저2동 5663-8,35.138867,128.947776,10,,거치형,Y,N,,N,051-970-4556,부산광역시 강서구청,2025-11-13,I,2026-05-15 18:45:05,2025-11-14 09:11:42
3360000,202533600000300065,강서구-24,부산광역시 강서구 공항앞길 179,부산광역시 강서구 대저2동 2410-1,35.174378,128.950432,10,,거치형,N,Y,,N,051-970-4556,부산광역시 강서구청,2025-11-13,I,2026-05-15 18:45:05,2025-11-14 09:11:42
3360000,202433600000300086,강서구-84,부산광역시 강서구 동선길 10,부산광역시 강서구 성북동 229-1,35.056785,128.831885,10,,거치형,Y,N,,N,051-970-4556,부산광역시 강서구청,2024-07-15,I,2026-05-15 18:45:05,2024-07-15 20:11:41
3360000,202533600000300041,강서구-48,부산광역시 강서구 공항로15번길 12,부산광역시 강서구 명지동 1-478,35.111612,128.931831,20,,거치형,N,N,,N,051-970-4556,부산광역시 강서구청,2025-11-13,I,2026-05-15 18:45:05,2025-11-14 09:11:42
3360000,202533600000300005,강서구-84,부산광역시 강서구 동선길 10,부산광역시 강서구 성북동 229-1,35.056785,128.831885,10,,거치형,Y,N,,N,051-970-4556,부산광역시 강서구청,2025-11-13,I,2026-05-15 18:45:05,2025-11-14 09:11:42
3360000,202433600000300071,강서구-69,부산광역시 강서구 명지오션시티4로 82,부산광역시 강서구 명지동 3237,35.081945,128.903011,10,,거치형,N,N,,N,051-970-4556,부산광역시 강서구청,2024-07-15,I,2026-05-15 18:45:05,2024-07-15 20:11:41
3360000,202433600000300055,강서구-53,부산광역시 강서구 명지오션시티13로 12-11,부산광역시 강서구 명지동 3226-1,35.090329,128.898571,12,,거치형,N,N,,N,051-970-4556,부산광역시 강서구청,2024-07-15,I,2026-05-15 18:45:05,2024-07-15 20:11:41
3360000,202533600000300059,강서구-30,부산광역시 강서구 경전철로 194,부산광역시 강서구 대저1동 3133-18,35.196072,128.963634,30,,거치형,N,N,,N,051-970-4556,부산광역시 강서구청,2025-11-13,I,2026-05-15 18:45:05,2025-11-14 09:11:42
3360000,202433600000300083,강서구-81,부산광역시 강서구 신호산단1로98번길 105-8,부산광역시 강서구 신호동 304-8,35.081273,128.877049,10,,거치형,N,N,,N,051-970-4556,부산광역시 강서구청,2024-07-15,I,2026-05-15 18:45:05,2024-07-15 20:11:41
3360000,202533600000300069,강서구-20,부산광역시 강서구 공항로767번나길 13-9,부산광역시 강서구 대저2동 2515-7,35.175449,128.957335,10,,거치형,Y,N,,N,051-970-4556,부산광역시 강서구청,2025-11-13,I,2026-05-15 18:45:05,2025-11-14 09:11:42
3360000,202533600000300010,강서구-79,부산광역시 강서구 녹산산단262로14번길 20,부산광역시 강서구 송정동 1718,35.088327,128.843094,10,,거치형,Y,N,,N,051-970-4556,부산광역시 강서구청,2025-11-13,I,2026-05-15 18:45:05,2025-11-14 09:11:42
3360000,202533600000300042,강서구-47,부산광역시 강서구 낙동북로 28,부산광역시 강서구 강동동 249-3,35.219525,128.932615,10,,거치형,N,N,,N,051-970-4556,부산광역시 강서구청,2025-11-13,I,2026-05-15 18:45:05,2025-11-14 09:11:42
3360000,202433600000300060,강서구-58,부산광역시 강서구 명지동 2738-3,부산광역시 강서구 명지동 2738-3,35.093701,128.924662,7,,거치형,Y,N,,N,051-970-4556,부산광역시 강서구청,2024-07-15,I,2026-05-15 18:45:05,2024-07-15 20:11:41
3360000,202433600000300072,강서구-70,부산광역시 강서구 명지오션시티3로 23,부산광역시 강서구 명지동 3237-16,35.082256,128.90299,10,,거치형,N,N,,N,051-970-4556,부산광역시 강서구청,2024-07-15,I,2026-05-15 18:45:05,2024-07-15 20:11:41
3360000,202533600000300084,강서구-5,부산광역시 강서구 낙동북로 295,부산광역시 강서구 대저1동 1500-2,35.213429,128.960622,130,,거치형,N,N,,N,051-970-4556,부산광역시 강서구청,2025-11-13,I,2026-05-15 18:45:05,2025-11-14 09:11:42
3360000,202533600000300060,강서구-29,부산광역시 강서구 공항진입로 39,부산광역시 강서구 대저2동 1854-2,35.181374,128.954321,20,,거치형,Y,N,,N,051-970-4556,부산광역시 강서구청,2025-11-13,I,2026-05-15 18:45:05,2025-11-14 09:11:42
3360000,202533600000300066,강서구-23,부산광역시 강서구 공항로 500,부산광역시 강서구 대저2동 1200-28,35.150409,128.954764,40,,거치형,Y,N,,N,051-970-4556,부산광역시 강서구청,2025-11-13,I,2026-05-15 18:45:05,2025-11-14 09:11:42
3360000,202433600000300065,강서구-63,부산광역시 강서구 명지오션시티11로 35,부산광역시 강서구 명지동 3232-5,35.084555,128.900019,10,,거치형,Y,N,,N,051-970-4556,부산광역시 강서구청,2024-07-15,I,2026-05-15 18:45:05,2024-07-15 20:11:41
3360000,202533600000300029,강서구-60,부산광역시 강서구 명지국제6로318번길 58,부산광역시 강서구 명지동 3390-1,35.100904,128.925469,20,,거치형,N,N,,N,051-970-4556,부산광역시 강서구청,2025-11-13,I,2026-05-15 18:45:05,2025-11-14 09:11:42
3360000,202433600000300064,강서구-62,부산광역시 강서구 명지동 1451-10,부산광역시 강서구 명지동 1451-10,35.107352,128.930234,5,,거치형,N,N,,N,051-970-4556,부산광역시 강서구청,2024-07-15,I,2026-05-15 18:45:05,2024-07-15 20:11:41
3360000,202433600000300005,강서구-3,부산광역시 강서구 낙동북로 485,부산광역시 강서구 대저1동 2300-3,35.211292,128.981039,10,,거치형,N,N,,N,051-970-4556,부산광역시 강서구청,2024-07-15,I,2026-05-15 18:45:05,2024-07-15 20:11:40
3360000,202533600000300055,강서구-34,부산광역시 강서구 공항로539번길 10,부산광역시 강서구 대저2동 3957-2,35.155948,128.955413,10,,거치형,Y,N,,N,051-970-4556,부산광역시 강서구청,2025-11-13,I,2026-05-15 18:45:05,2025-11-14 09:11:42
3360000,202533600000300047,강서구-42,부산광역시 강서구 입소신평길 59,부산광역시 강서구 대저2동 479-151,35.177015,128.922832,7,,거치형,N,N,,N,051-970-4556,부산광역시 강서구청,2025-11-13,I,2026-05-15 18:45:05,2025-11-14 09:11:42
3360000,202433600000300061,강서구-59,부산광역시 강서구 명지동 3409,부산광역시 강서구 명지동 3409,35.093472,128.915669,10,,거치형,N,N,,N,051-970-4556,부산광역시 강서구청,2024-07-15,I,2026-05-15 18:45:05,2024-07-15 20:11:41
3360000,202533600000300046,강서구-43,부산광역시 강서구 공항로533번길 309-37,부산광역시 강서구 대저2동 4278-7,35.154422,128.937814,14,,거치형,N,N,,N,051-970-4556,부산광역시 강서구청,2025-11-13,I,2026-05-15 18:45:05,2025-11-14 09:11:42
3360000,202533600000300016,강서구-73,부산광역시 강서구 명지오션시티10로 80,부산광역시 강서구 명지동 3247,35.086894,128.903889,20,,거치형,Y,N,,N,051-970-4556,부산광역시 강서구청,2025-11-13,I,2026-05-15 18:45:05,2025-11-14 09:11:42
3360000,202433600000300080,강서구-78,부산광역시 강서구 녹산산단321로 50,부산광역시 강서구 송정동 1625,35.092087,128.853987,10,,거치형,Y,N,,N,051-970-4556,부산광역시 강서구청,2024-07-15,I,2026-05-15 18:45:05,2024-07-15 20:11:41
3360000,202533600000300056,강서구-33,부산광역시 강서구 공항앞길163번길 6,부산광역시 강서구 대저2동 2407-1,35.1745444,128.9506281,10,,거치형,Y,N,,N,051-970-4556,부산광역시 강서구청,2025-11-13,I,2026-05-15 18:45:05,2025-11-14 09:11:42
3360000,202533600000300062,강서구-27,부산광역시 강서구 유통단지1로57번길 7,부산광역시 강서구 대저2동 3149,35.166585,128.954772,30,,거치형,N,N,,N,051-970-4556,부산광역시 강서구청,2025-11-13,I,2026-05-15 18:45:05,2025-11-14 09:11:42
3360000,202433600000300026,강서구-24,부산광역시 강서구 공항앞길 179,부산광역시 강서구 대저2동 2410-1,35.174378,128.950432,10,,거치형,N,Y,,N,051-970-4556,부산광역시 강서구청,2024-07-15,I,2026-05-15 18:45:05,2024-07-15 20:11:40
3360000,202433600000300031,강서구-29,부산광역시 강서구 공항진입로 39,부산광역시 강서구 대저2동 1854-2,35.181374,128.954321,20,,거치형,Y,N,,N,051-970-4556,부산광역시 강서구청,2024-07-15,I,2026-05-15 18:45:05,2024-07-15 20:11:40
3360000,202433600000300040,강서구-38,부산광역시 강서구 공항로743번길 4,부산광역시 강서구 대저2동 2550-2,35.173511,128.95965,10,,거치형,Y,N,,N,051-970-4556,부산광역시 강서구청,2024-07-15,I,2026-05-15 18:45:05,2024-07-15 20:11:41
3360000,202433600000300047,강서구-45,부산광역시 강서구 낙동북로 82,부산광역시 강서구 강동동 110-2,35.217762,128.938201,30,,거치형,N,N,,N,051-970-4556,부산광역시 강서구청,2024-07-15,I,2026-05-15 18:45:05,2024-07-15 20:11:41
3360000,202433600000300020,강서구-18,부산광역시 강서구 대저중앙로 146,부산광역시 강서구 대저1동 1280-1,35.219418,128.963286,10,,거치형,N,N,,N,051-970-4556,부산광역시 강서구청,2024-07-15,I,2026-05-15 18:45:05,2024-07-15 20:11:40
3360000,202433600000300030,강서구-28,부산광역시 강서구 경전철로 10,부산광역시 강서구 대저2동 1858-3,35.182081,128.954225,30,,거치형,N,N,,N,051-970-4556,부산광역시 강서구청,2024-07-15,I,2026-05-15 18:45:05,2024-07-15 20:11:40
3360000,202533600000300013,강서구-76,부산광역시 강서구 녹산산업중로 333,부산광역시 강서구 송정동 1623-2,35.094238,128.854423,30,,거치형,Y,N,,N,051-970-4556,부산광역시 강서구청,2025-11-13,I,2026-05-15 18:45:05,2025-11-14 09:11:42
3360000,202433600000300052,강서구-50,부산광역시 강서구 제도로 1171,부산광역시 강서구 강동동 135-1,35.214367,128.935531,7,,거치형,Y,N,,N,051-970-4556,부산광역시 강서구청,2024-07-15,I,2026-05-15 18:45:05,2024-07-15 20:11:41
3360000,202433600000300017,강서구-15,부산광역시 강서구 낙동북로 197,부산광역시 강서구 대저1동 1705-5,35.214198,128.950501,20,,거치형,N,N,,N,051-970-4556,부산광역시 강서구청,2024-07-15,I,2026-05-15 18:45:05,2024-07-15 20:11:40
3360000,202533600000300021,강서구-68,부산광역시 강서구 명지오션시티4로 82,부산광역시 강서구 명지동 3237-16,35.081728,128.903492,20,,거치형,N,N,,N,051-970-4556,부산광역시 강서구청,2025-11-13,I,2026-05-15 18:45:05,2025-11-14 09:11:42
3360000,202433600000300016,강서구-14,부산광역시 강서구 낙동북로 199,부산광역시 강서구 대저1동 1705-7,35.214002,128.950744,30,,거치형,N,N,,N,051-970-4556,부산광역시 강서구청,2024-07-15,I,2026-05-15 18:45:05,2024-07-15 20:11:40
3360000,202533600000300049,강서구-40,부산광역시 강서구 맥도길 1,부산광역시 강서구 대저2동 6435-8,35.124407,128.939901,10,,거치형,Y,N,,N,051-970-4556,부산광역시 강서구청,2025-11-13,I,2026-05-15 18:45:05,2025-11-14 09:11:42
3360000,202533600000300033,강서구-56,부산광역시 강서구 순아강변길 5,부산광역시 강서구 명지동 627-28,35.119686,128.902818,10,,거치형,Y,N,,N,051-970-4556,부산광역시 강서구청,2025-11-13,I,2026-05-15 18:45:05,2025-11-14 09:11:42
3360000,202533600000300008,강서구-81,부산광역시 강서구 신호산단1로98번길 105-8,부산광역시 강서구 신호동 304-8,35.081273,128.877049,10,,거치형,N,N,,N,051-970-4556,부산광역시 강서구청,2025-11-13,I,2026-05-15 18:45:05,2025-11-14 09:11:42
3360000,202533600000300043,강서구-46,부산광역시 강서구 강동중곡2길 291,부산광역시 강서구 강동동 3756-5,35.163431,128.912034,10,,거치형,N,N,,N,051-970-4556,부산광역시 강서구청,2025-11-13,I,2026-05-15 18:45:05,2025-11-14 09:11:42
3360000,202433600000300009,강서구-7,부산광역시 강서구 체육공원로 43,부산광역시 강서구 대저1동 2155,35.212498,128.969602,176,,거치형,Y,N,,N,051-970-4556,부산광역시 강서구청,2024-07-15,I,2026-05-15 18:45:05,2024-07-15 20:11:40
3360000,202433600000300066,강서구-64,부산광역시 강서구 명지오션시티4로 81,부산광역시 강서구 명지동 3240,35.081784,128.903949,17,,거치형,N,N,,N,051-970-4556,부산광역시 강서구청,2024-07-15,I,2026-05-15 18:45:05,2024-07-15 20:11:41
3360000,202433600000300056,강서구-54,부산광역시 강서구 명지새동네길1번길 51,부산광역시 강서구 명지동 1-611,35.110158,128.932482,10,,거치형,Y,N,,N,051-970-4556,부산광역시 강서구청,2024-07-15,I,2026-05-15 18:45:05,2024-07-15 20:11:41
3360000,202433600000300075,강서구-73,부산광역시 강서구 명지오션시티10로 80,부산광역시 강서구 명지동 3247,35.086894,128.903889,20,,거치형,Y,N,,N,051-970-4556,부산광역시 강서구청,2024-07-15,I,2026-05-15 18:45:05,2024-07-15 20:11:41
3360000,202533600000300009,강서구-80,부산광역시 강서구 낙동남로604번길 5,부산광역시 강서구 녹산동 253-3,35.113715,128.885706,20,,거치형,Y,N,,N,051-970-4556,부산광역시 강서구청,2025-11-13,I,2026-05-15 18:45:05,2025-11-14 09:11:42
3360000,202533600000300039,강서구-50,부산광역시 강서구 제도로 1171,부산광역시 강서구 강동동 135-1,35.214367,128.935531,7,,거치형,Y,N,,N,051-970-4556,부산광역시 강서구청,2025-11-13,I,2026-05-15 18:45:05,2025-11-14 09:11:42
3360000,202433600000300050,강서구-48,부산광역시 강서구 공항로15번길 12,부산광역시 강서구 명지동 1-478,35.111612,128.931831,20,,거치형,N,N,,N,051-970-4556,부산광역시 강서구청,2024-07-15,I,2026-05-15 18:45:05,2024-07-15 20:11:41
3360000,202533600000300025,강서구-64,부산광역시 강서구 명지오션시티4로 81,부산광역시 강서구 명지동 3240,35.081784,128.903949,17,,거치형,N,N,,N,051-970-4556,부산광역시 강서구청,2025-11-13,I,2026-05-15 18:45:05,2025-11-14 09:11:42
3360000,202433600000300081,강서구-79,부산광역시 강서구 녹산산단262로14번길 20,부산광역시 강서구 송정동 1718,35.088327,128.843094,10,,거치형,Y,N,,N,051-970-4556,부산광역시 강서구청,2024-07-15,I,2026-05-15 18:45:05,2024-07-15 20:11:41
3360000,202533600000300048,강서구-41,부산광역시 강서구 대저동서로 240,부산광역시 강서구 대저2동 1233-2,35.194265,128.962314,7,,거치형,Y,N,,N,051-970-4556,부산광역시 강서구청,2025-11-13,I,2026-05-15 18:45:05,2025-11-14 09:11:42
3360000,202533600000300018,강서구-71,부산광역시 강서구 명지오션시티12로 75,부산광역시 강서구 명지동 3239-8,35.082077,128.904245,10,,거치형,N,N,,N,051-970-4556,부산광역시 강서구청,2025-11-13,I,2026-05-15 18:45:05,2025-11-14 09:11:42
3360000,202533600000300014,강서구-75,부산광역시 강서구 신호산단3로 73,부산광역시 강서구 신호동 205-2,35.088868,128.881366,10,,거치형,Y,N,,N,051-970-4556,부산광역시 강서구청,2025-11-13,I,2026-05-15 18:45:05,2025-11-14 09:11:42
3360000,202433600000300079,강서구-77,부산광역시 강서구 신호산단3로 27,부산광역시 강서구 신호동 296-1,35.088781,128.876711,20,,거치형,Y,N,,N,051-970-4556,부산광역시 강서구청,2024-07-15,I,2026-05-15 18:45:05,2024-07-15 20:11:41
3360000,202433600000300043,강서구-41,부산광역시 강서구 대저동서로 240,부산광역시 강서구 대저2동 1233-2,35.194265,128.962314,7,,거치형,Y,N,,N,051-970-4556,부산광역시 강서구청,2024-07-15,I,2026-05-15 18:45:05,2024-07-15 20:11:41
3360000,202533600000300003,강서구-86,부산광역시 강서구 공항로 97-3,부산광역시 강서구 대저2동 6527,35.119384,128.936734,7,,거치형,Y,N,,N,051-970-4556,부산광역시 강서구청,2025-11-13,I,2026-05-15 18:45:05,2025-11-14 09:11:42
3360000,202533600000300061,강서구-28,부산광역시 강서구 경전철로 10,부산광역시 강서구 대저2동 1858-3,35.182081,128.954225,30,,거치형,N,N,,N,051-970-4556,부산광역시 강서구청,2025-11-13,I,2026-05-15 18:45:05,2025-11-14 09:11:42
3360000,202533600000300036,강서구-53,부산광역시 강서구 명지오션시티13로 12-11,부산광역시 강서구 명지동 3226-1,35.090329,128.898571,12,,거치형,N,N,,N,051-970-4556,부산광역시 강서구청,2025-11-13,I,2026-05-15 18:45:05,2025-11-14 09:11:42
3360000,202533600000300052,강서구-37,부산광역시 강서구 공항로283번길 2-3,부산광역시 강서구 대저2동 5738-6,35.134231,128.945509,10,,거치형,Y,N,,N,051-970-4556,부산광역시 강서구청,2025-11-13,I,2026-05-15 18:45:05,2025-11-14 09:11:42
3360000,202433600000300032,강서구-30,부산광역시 강서구 경전철로 194,부산광역시 강서구 대저1동 3133-18,35.196072,128.963634,30,,거치형,N,N,,N,051-970-4556,부산광역시 강서구청,2024-07-15,I,2026-05-15 18:45:05,2024-07-15 20:11:40
3360000,202433600000300034,강서구-32,부산광역시 강서구 공항앞길177번길 20,부산광역시 강서구 대저2동 2410-8,35.174528,128.951286,10,,거치형,N,N,,N,051-970-4556,부산광역시 강서구청,2024-07-15,I,2026-05-15 18:45:05,2024-07-15 20:11:41
3360000,202433600000300048,강서구-46,부산광역시 강서구 강동중곡2길 291,부산광역시 강서구 강동동 3756-5,35.163431,128.912034,10,,거치형,N,N,,N,051-970-4556,부산광역시 강서구청,2024-07-15,I,2026-05-15 18:45:05,2024-07-15 20:11:41
3360000,202433600000300045,강서구-43,부산광역시 강서구 공항로533번길 309-37,부산광역시 강서구 대저2동 4278-7,35.154422,128.937814,14,,거치형,N,N,,N,051-970-4556,부산광역시 강서구청,2024-07-15,I,2026-05-15 18:45:05,2024-07-15 20:11:41
3360000,202533600000300023,강서구-66,부산광역시 강서구 명지오션시티11로 66,부산광역시 강서구 명지동 3238,35.084189,128.903421,40,,거치형,N,N,,N,051-970-4556,부산광역시 강서구청,2025-11-13,I,2026-05-15 18:45:05,2025-11-14 09:11:42
3370000,202533700000300037,도시철도 교대역 4번출구,부산광역시 연제구 중앙대로 1064(연산동),부산광역시 연제구 거제동 70-20,35.19515207,129.0804302,27,2010,거치형,Y,N,,N,051-665-5035,부산광역시 연제구청,2025-10-27,I,2026-05-15 18:45:05,2025-10-27 13:16:19
3370000,202533700000300031,도시철도 거제역 7번출구,부산광역시 연제구 중앙대로 1058(연산동),부산광역시 연제구 거제동 1191-5,35.188547,129.073019,14,2008,거치형,Y,N,,N,051-665-5035,부산광역시 연제구청,2025-10-27,I,2026-05-15 18:45:05,2025-10-27 13:16:19
3370000,202533700000300016,거제1동 태경썬샤인아파트 앞 자전거도로,부산광역시 연제구 중앙대로 1043(연산동),부산광역시 연제구 거제동 155-1,35.19584556,129.08289,7,2010,기타,N,N,,N,051-665-5035,부산광역시 연제구청,2025-10-27,I,2026-05-15 18:45:05,2025-10-27 13:16:19
3370000,202533700000300027,도시철도 물만골역 3번출구,부산광역시 연제구 중앙대로 1054(연산동),부산광역시 연제구 연산동 1515-11,35.17734269,129.0852938,7,2009,거치형,Y,N,,N,051-665-5035,부산광역시 연제구청,2025-10-27,I,2026-05-15 18:45:05,2025-10-27 13:16:19
3370000,202533700000300034,도시철도 교대역 8번출구 (버스정류장 앞),부산광역시 연제구 중앙대로 1061(연산동),부산광역시 연제구 거제동 1424-1,35.196881,129.079696,20,,거치형,Y,N,,N,051-665-5035,부산광역시 연제구청,2025-10-27,I,2026-05-15 18:45:05,2025-10-27 13:16:19
3370000,202533700000300033,도시철도 거제역 1번출구,부산광역시 연제구 중앙대로 1060(연산동),부산광역시 연제구 거제동 18-53,35.188073,129.074786,21,2007,거치형,Y,N,,N,051-665-5035,부산광역시 연제구청,2025-10-27,I,2026-05-15 18:45:05,2025-10-27 13:16:19
3370000,202533700000300061,도시철도 종합운동장역 4번출구,부산광역시 연제구 중앙대로 1088(연산동),부산광역시 연제구 아시아드대로 68 73,35.191796,129.067612,13,2002,,Y,Y,,N,051-665-5035,부산광역시 연제구청,2025-10-27,I,2026-05-15 18:45:05,2025-10-27 13:16:20
3370000,202533700000300024,도시철도 배산역 2번출구,부산광역시 연제구 중앙대로 1051(연산동),부산광역시 연제구 연산동 1805-3,35.17350415,129.0962312,12,2006,거치형,Y,N,,N,051-665-5035,부산광역시 연제구청,2025-10-27,I,2026-05-15 18:45:05,2025-10-27 13:16:19
3370000,202533700000300042,도시철도 연산역 16번출구,부산광역시 연제구 중앙대로 1069(연산동),부산광역시 연제구 연산동 1515-1,35.18684817,129.081596,27,2008,거치형,N,N,,N,051-665-5035,부산광역시 연제구청,2025-10-27,I,2026-05-15 18:45:05,2025-10-27 13:16:19
3370000,202533700000300005,연산9동 행정복지센터,부산광역시 연제구 중앙대로 1032(연산동),부산광역시 연제구 연산동 475-1,35.1861032,129.1094002,7,2021,거치형,N,N,,N,051-665-5035,부산광역시 연제구청,2025-10-27,I,2026-05-15 18:45:05,2025-10-27 13:16:19
3370000,202533700000300064,과정로 112(올리브영 앞),부산광역시 연제구 중앙대로 1091(연산동),부산광역시 연제구 과정로 112,35.181348,129.107244,10,2009,,Y,Y,,N,051-665-5035,부산광역시 연제구청,2025-10-27,I,2026-05-15 18:45:05,2025-10-27 13:16:20
3370000,202533700000300041,도시철도 연산역 17번출구,부산광역시 연제구 중앙대로 1068(연산동),부산광역시 연제구 연산동 1242-2 (동화빌딩 앞),35.1862273,129.0806252,20,2009,거치형,Y,N,,N,051-665-5035,부산광역시 연제구청,2025-10-27,I,2026-05-15 18:45:05,2025-10-27 13:16:19
3370000,202533700000300054,도시철도 시청역 7번출구,부산광역시 연제구 중앙대로 1081(연산동),부산광역시 연제구 연산동 1000,35.18047,129.07692,10,2025,,N,N,,N,051-665-5035,부산광역시 연제구청,2025-10-27,I,2026-05-15 18:45:05,2025-10-27 13:16:20
3370000,202533700000300017,온천천공원길 74(온천천자전거대여소),부산광역시 연제구 중앙대로 1044(연산동),부산광역시 연제구 거제동 1461-2 (동래화신타운),35.19288132,129.0896556,70,,거치형,Y,N,,N,051-665-5035,부산광역시 연제구청,2025-10-27,I,2026-05-15 18:45:05,2025-10-27 13:16:19
3370000,202533700000300046,거제대로 290(벼룩시장),부산광역시 연제구 중앙대로 1073(연산동),부산광역시 연제구 거제동 1-24,35.19178,129.0787,10,,,N,N,,N,051-665-5035,부산광역시 연제구청,2025-10-27,I,2026-05-15 18:45:05,2025-10-27 13:16:19
3370000,202533700000300029,도시철도 종합운동장역 4번출구,부산광역시 연제구 중앙대로 1056(연산동),부산광역시 연제구 거제동 1499-6,35.1916563,129.0676345,13,2025,거치형,N,Y,태양광식,N,051-665-5035,부산광역시 연제구청,2025-10-27,I,2026-05-15 18:45:05,2025-10-27 13:16:19
3370000,202533700000300060,도시철도 교대역 6번출구~한양프라자 앞,부산광역시 연제구 중앙대로 1087(연산동),부산광역시 연제구 중앙대로 1217,35.196224,129.080506,70,2000,,Y,Y,,N,051-665-5035,부산광역시 연제구청,2025-10-27,I,2026-05-15 18:45:05,2025-10-27 13:16:20
3370000,202533700000300010,아시아드대로 93,부산광역시 연제구 중앙대로 1037(연산동),부산광역시 연제구 거제동 894-2,35.192921,129.0665992,5,2004,거치형,N,N,,N,051-665-5035,부산광역시 연제구청,2025-10-27,I,2026-05-15 18:45:05,2025-10-27 13:16:19
3370000,202533700000300014,연산6동 행정복지센터,부산광역시 연제구 중앙대로 1041(연산동),부산광역시 연제구 연산동 2149-2,35.17745711,129.0896601,10,2015,거치형,Y,N,,N,051-665-5035,부산광역시 연제구청,2025-10-27,I,2026-05-15 18:45:05,2025-10-27 13:16:19
3370000,202533700000300062,도시철도 물만골역 4번출구,부산광역시 연제구 중앙대로 1089(연산동),부산광역시 연제구 월드컵대로 23,35.177408,129.085699,6,2009,,Y,Y,,N,051-665-5035,부산광역시 연제구청,2025-10-27,I,2026-05-15 18:45:05,2025-10-27 13:16:20
3370000,202533700000300018,과정로 112(올리브영 앞),부산광역시 연제구 중앙대로 1045(연산동),부산광역시 연제구 연산동 491-8,35.18133533,129.1073563,10,2015,거치형,N,Y,태양광식,N,051-665-5035,부산광역시 연제구청,2025-10-27,I,2026-05-15 18:45:05,2025-10-27 13:16:19
3370000,202533700000300012,거제1동 행정복지센터,부산광역시 연제구 중앙대로 1039(연산동),부산광역시 연제구 거제동 1485-1,35.19185363,129.0756394,6,2016,거치형,N,N,,N,051-665-5035,부산광역시 연제구청,2025-10-27,I,2026-05-15 18:45:05,2025-10-27 13:16:19
3370000,202533700000300049,이마트 연제점,부산광역시 연제구 중앙대로 1076(연산동),부산광역시 연제구 연수로 89,35.176168,129.081302,0,2015,거치형,N,Y,태양광식,N,051-665-5035,부산광역시 연제구청,2025-10-27,I,2026-05-15 18:45:05,2025-10-27 13:16:20
3370000,202533700000300011,거제종합사회복지관 뒤,부산광역시 연제구 중앙대로 1038(연산동),부산광역시 연제구 거제동 1179-4,35.18847416,129.0707016,20,2015,거치형,N,Y,태양광식,N,051-665-5035,부산광역시 연제구청,2025-10-27,I,2026-05-15 18:45:05,2025-10-27 13:16:19
3370000,202533700000300004,중앙대로 1028 (바디프렌드 앞),부산광역시 연제구 중앙대로 1031(연산동),부산광역시 연제구 연산동 1328-6,33.45068107,126.5704934,7,2021,거치형,N,N,,N,051-665-5035,부산광역시 연제구청,2025-10-27,I,2026-05-15 18:45:05,2025-10-27 13:16:19
3370000,202533700000300015,연제구청 청사 내,부산광역시 연제구 중앙대로 1042(연산동),부산광역시 연제구 연산동 1555 (연제구청),35.17679523,129.0791111,29,2007,거치형,Y,N,,N,051-665-5035,부산광역시 연제구청,2025-10-27,I,2026-05-15 18:45:05,2025-10-27 13:16:19
3370000,202533700000300047,도시철도 시청역 1번출구,부산광역시 연제구 중앙대로 1074(연산동),부산광역시 연제구 연산동 1416-8,35.179215,129.075921,20,2000,거치형,Y,N,,N,051-665-5035,부산광역시 연제구청,2025-10-27,I,2026-05-15 18:45:05,2025-10-27 13:16:20
3370000,202533700000300028,도시철도 종합운동장역 9번출구,부산광역시 연제구 중앙대로 1055(연산동),부산광역시 연제구 거제동 1191-2,35.19115152,129.0668506,26,2002,거치형,Y,N,,N,051-665-5035,부산광역시 연제구청,2025-10-27,I,2026-05-15 18:45:05,2025-10-27 13:16:19
3370000,202533700000300022,도시철도 배산역 5번출구,부산광역시 연제구 중앙대로 1049(연산동),부산광역시 연제구 연산동 1800-2,35.173517,129.094911,7,2009,거치형,Y,N,,N,051-665-5035,부산광역시 연제구청,2025-10-27,I,2026-05-15 18:45:05,2025-10-27 13:16:19
3370000,202533700000300048,도시철도 시청역 5번출구(시의회앞),부산광역시 연제구 중앙대로 1075(연산동),부산광역시 연제구 연산동 1416-2 도시철도 시청역,35.17978006,129.0766266,20,2015,거치형,N,Y,태양광식,N,051-665-5035,부산광역시 연제구청,2025-10-27,I,2026-05-15 18:45:05,2025-10-27 13:16:20
3370000,202533700000300026,도시철도 물만골역 4번출구,부산광역시 연제구 중앙대로 1053(연산동),부산광역시 연제구 연산동 684-14,35.177345,129.085575,6,2015,거치형,N,Y,태양광식,N,051-665-5035,부산광역시 연제구청,2025-10-27,I,2026-05-15 18:45:05,2025-10-27 13:16:19
